label,x,y,plot_type,plot_num
USA,0.0,40084.66941720455,path,0
USA,4.0,40084.66941720455,path,0
USA,4.616774480196722,40084.66941720455,path,0
USA,5.328651650248925,40084.66941720455,path,0
USA,6.150295738181845,40084.66941720455,path,0
USA,7.098632102425135,40084.66941720455,path,0
USA,8.19319588369539,22136.22927244543,path,0
USA,9.456534416774424,22136.22927244543,path,0
USA,10.914671691616538,22136.22927244543,path,0
USA,12.597644431395203,22136.22927244543,path,0
USA,14.540120830364398,12222.54399128129,path,0
USA,16.782114697150778,12222.54399128129,path,0
USA,19.369809714385006,12222.54399128129,path,0
USA,22.356510793909813,12222.54399128129,path,0
USA,25.803742124891343,7086.81303685076,path,0
USA,29.782514533943836,7086.81303685076,path,0
USA,34.37478826409996,7086.81303685076,path,0
USA,39.675161304965584,7086.81303685076,path,0
USA,45.79281805261338,4634.558756358927,path,0
USA,52.8537784403993,4634.558756358927,path,0
USA,61.00349387140178,4634.558756358927,path,0
USA,70.40984342708116,4634.558756358927,path,0
USA,81.26659207219876,4634.558756358927,path,0
USA,93.797382092871,3609.6360553842214,path,0
USA,108.26033998890696,3609.6360553842214,path,0
USA,124.95339371955156,3609.6360553842214,path,0
USA,144.22040983459976,3609.6360553842214,path,0
USA,166.45827691197292,3365.442357218877,path,0
USA,192.12508121617873,3365.442357218877,path,0
USA,221.74954299114412,3365.442357218877,path,0
USA,255.94190776919996,3365.442357218877,path,0
USA,295.4065170504264,3557.3552974883996,path,0
USA,340.95631730055146,3557.3552974883996,path,0
USA,393.5296061437601,3557.3552974883996,path,0
USA,454.2093607115946,3557.3552974883996,path,0
USA,524.2455462999388,3872.6361793331034,path,0
USA,605.0808648785866,3872.6361793331034,path,0
USA,698.3804738567048,3872.6361793331034,path,0
USA,806.0662872923314,3872.6361793331034,path,0
USA,930.3565661295386,3872.6361793331034,path,0
USA,1073.8116129975767,3947.888325354026,path,0
USA,1239.386512856521,3947.888325354026,path,0
USA,1430.4920059139981,3947.888325354026,path,0
USA,1651.0647467572915,3947.888325354026,path,0
USA,1905.6483969953792,3640.912205982086,path,0
USA,2199.4872218690143,3640.912205982086,path,0
USA,2538.634118860912,3640.912205982086,path,0
USA,2930.0753036284345,3640.912205982086,path,0
USA,3381.8742217116046,3229.817574561852,path,0
USA,3903.337650508321,3229.817574561852,path,0
USA,4505.207413114457,3229.817574561852,path,0
USA,5199.8816532149785,3229.817574561852,path,0
USA,6001.670229151507,3519.459215168231,path,0
USA,6927.089488125771,3519.459215168231,path,0
USA,7995.202492704508,3519.459215168231,path,0
USA,9228.011708080836,3519.459215168231,path,0
USA,10650.91223920604,3519.459215168231,path,0
USA,12293.21495419534,4066.0723941294605,path,0
USA,14188.750270025426,4066.0723941294605,path,0
USA,16376.565038134431,4066.0723941294605,path,0
USA,18901.72688533522,4066.0723941294605,path,0
USA,21816.252578965956,1720.0527012743444,path,0
USA,25180.179540023983,1720.0527012743444,path,0
USA,29062.802576788585,1720.0527012743444,path,0
USA,33544.10131487824,1720.0527012743444,path,0
USA,38716.38772791578,1124.0388310610804,path,0
USA,44686.20770691077,1124.0388310610804,path,0
USA,51576.53583950893,1124.0388310610804,path,0
USA,59529.308610198976,1124.0388310610804,path,0
USA,68708.3482038304,46063.36458560484,path,0
USA,79302.7371409786,46063.36458560484,path,0
USA,91530.7132605547,46063.36458560484,path,0
USA,105644.16528388314,46063.36458560484,path,0
USA,121933.82156607902,46063.36458560484,path,0
USA,140735.23891978327,119393.94770692778,path,0
USA,162435.71487731097,119393.94770692778,path,0
USA,187482.26577952,119393.94770692778,path,0
USA,216390.8350350868,4646.672510899145,path,0
USA,249756.92123461183,4646.672510899145,path,0
USA,288267.84505211463,4646.672510899145,path,0
USA,332716.9076244758,4646.672510899145,path,0
USA,384019.7320626623,4646.672510899145,path,0
USA,443233.1247197206,4646.672510899145,path,0
USA,511576.8447459641,4646.672510899145,path,0
USA,590458.730370682,4646.672510899145,path,0
USA,681503.6994961802,2121.9291824088427,path,0
USA,786587.2219984033,2121.9291824088427,path,0
USA,907873.9532427655,2121.9291824088427,path,0
USA,1047862.3246416277,2121.9291824088427,path,0
USA,1209436.00979127,13085.967139303673,path,0
USA,1395923.3263588215,13085.967139303673,path,0
USA,1611165.7973611818,13085.967139303673,path,0
USA,1859597.2841557227,88098.37495163371,path,0
USA,2146335.321233318,88098.37495163371,path,0
USA,2477286.5342537034,88098.37495163371,path,0
USA,2859268.31286937,130368.34497514724,path,0
USA,3300149.2447226103,130368.34497514724,path,0
USA,3809011.2034689584,130368.34497514724,path,0
USA,4396336.429739714,59235.00821799206,path,0
USA,5074223.458795369,59235.00821799206,path,0
USA,5856636.3428455,27791.138498969296,path,0
