label,x,y,plot_type,plot_num
AUS,0.0,103782.79902797712,path,0
AUS,2.4999999999999996,103782.79902797712,path,0
AUS,2.8751725829605643,103782.79902797712,path,0
AUS,3.3066469527232427,103782.79902797712,path,0
AUS,3.802872263999987,103782.79902797712,path,0
AUS,4.3735656279815736,103782.79902797712,path,0
AUS,5.029902393340521,95417.93490019681,path,0
AUS,5.784734982520159,95417.93490019681,path,0
AUS,6.652844568573928,95417.93490019681,path,0
AUS,7.651230520904747,95417.93490019681,path,0
AUS,8.799443287846547,86619.3243487171,path,0
AUS,10.119967234613107,86619.3243487171,path,0
AUS,11.638660933367529,86619.3243487171,path,0
AUS,13.385263527197015,86619.3243487171,path,0
AUS,15.39397708363954,86619.3243487171,path,0
AUS,17.704136341441455,76159.55836640735,path,0
AUS,20.360978965563277,76159.55836640735,path,0
AUS,23.416531393609695,76159.55836640735,path,0
AUS,26.93062762037678,76159.55836640735,path,0
AUS,30.972080870411105,61600.40685602045,path,0
AUS,35.62003110233733,61600.40685602045,path,0
AUS,40.965494731857156,61600.40685602045,path,0
AUS,47.11314692018041,61600.40685602045,path,0
AUS,54.18337132875824,43604.2106137417,path,0
AUS,62.314617478726895,43604.2106137417,path,0
AUS,71.66611187700433,43604.2106137417,path,0
AUS,82.42097599845886,43604.2106137417,path,0
AUS,94.78981218064779,43604.2106137417,path,0
AUS,109.01482765031197,26773.190041199407,path,0
AUS,125.3745774385392,26773.190041199407,path,0
AUS,144.18941906062153,26773.190041199407,path,0
AUS,165.8277857744442,26773.190041199407,path,0
AUS,190.7134012606958,14462.455535344527,path,0
AUS,219.33357700316358,14462.455535344527,path,0
AUS,252.24875484886635,14462.455535344527,path,0
AUS,290.10348161096033,14462.455535344527,path,0
AUS,333.639030619695,6876.68513939201,path,0
AUS,383.70791737731463,6876.68513939201,path,0
AUS,441.2905935632607,6876.68513939201,path,0
AUS,507.51464629259254,6876.68513939201,path,0
AUS,583.6768785885558,6876.68513939201,path,0
AUS,671.2687034503272,2674.0407405655546,path,0
AUS,772.0053487839459,2674.0407405655546,path,0
AUS,887.8594450890032,2674.0407405655546,path,0
AUS,1021.0996536169932,2674.0407405655546,path,0
AUS,1174.3350914200423,924.4029611951245,path,0
AUS,1350.566423223758,924.4029611951245,path,0
AUS,1553.244620608024,924.4029611951245,path,0
AUS,1786.3385391212685,924.4029611951245,path,0
AUS,2054.4126366269206,1750.808402073883,path,0
AUS,2362.716354766976,1750.808402073883,path,0
AUS,2717.2869138154156,1750.808402073883,path,0
AUS,3125.067533855841,1750.808402073883,path,0
AUS,3594.0433972969972,1750.808402073883,path,0
AUS,4133.398015151509,2420.5097267351302,path,0
AUS,4753.69305905089,2420.5097267351302,path,0
AUS,5467.075180477218,2420.5097267351302,path,0
AUS,6287.513867156912,2420.5097267351302,path,0
AUS,7231.074994333557,550.8909607623601,path,0
AUS,8316.23542761583,550.8909607623601,path,0
AUS,9564.244837970533,550.8909607623601,path,0
AUS,10999.541813941985,550.8909607623601,path,0
AUS,12650.232419429729,6494.602100791379,path,0
AUS,14548.640568169285,6494.602100791379,path,0
AUS,16731.940992379263,6494.602100791379,path,0
AUS,19242.887200401114,6494.602100791379,path,0
AUS,22130.64867823841,6494.602100791379,path,0
AUS,25451.77372912142,409919.278468224,path,0
AUS,29271.29680547435,409919.278468224,path,0
AUS,33664.01201712035,409919.278468224,path,0
AUS,38715.93775363176,409919.278468224,path,0
AUS,44526.00110113997,2608971.0662195245,path,0
AUS,51207.97503794772,2608971.0662195245,path,0
AUS,58892.706343214515,2608971.0662195245,path,0
AUS,67730.67784574327,2608971.0662195245,path,0
AUS,77894.95518696606,492057.81237006345,path,0
AUS,89584.5758018027,5621.869709359101,path,0
AUS,103028.44648059823,5621.869709359101,path,0
AUS,118489.82583441438,5621.869709359101,path,0
AUS,136271.47943955203,5621.869709359101,path,0
AUS,156721.6086096297,5621.869709359101,path,0
AUS,180240.66889275354,5621.869709359101,path,0
AUS,207289.21181396686,5621.869709359101,path,0
AUS,238396.9034204091,5621.869709359101,path,0
AUS,274172.89623082324,5621.869709359101,path,0
AUS,315317.75769350136,1703.0237216871267,path,0
AUS,362637.1887363832,1703.0237216871267,path,0
AUS,417057.80104669795,1703.0237216871267,path,0
AUS,479645.2620317142,1703.0237216871267,path,0
AUS,551625.1627762084,1651.3356068425087,path,0
AUS,634407.0176341253,1651.3356068425087,path,0
AUS,729611.8654157668,1651.3356068425087,path,0
AUS,839104.0126584489,2942.4024181547975,path,0
AUS,965027.5405791069,2942.4024181547975,path,0
AUS,1109848.290589965,2942.4024181547975,path,0
AUS,1276402.1505399644,5570.133068554256,path,0
AUS,1467950.5872257638,5570.133068554256,path,0
AUS,1688244.512612951,8302.497034745867,path,0
AUS,1941597.7343993476,8302.497034745867,path,0
AUS,2232971.429233342,8302.497034745867,path,0
AUS,2568071.292746389,8302.497034745867,path,0
